Experience,Fees,Place1,Profile_Dentist,Profile_Dermatologists,Profile_ENT Specialist,Profile_General Medicine,Profile_Homeopath
19,500,0,0,0,0,0,1
10,200,4,1,0,0,0,0
13,600,3,0,0,1,0,0
7,750,5,0,0,0,0,1
2,300,4,0,1,0,0,0
14,100,5,1,0,0,0,0
25,300,0,1,0,0,0,0
22,100,6,0,1,0,0,0
10,500,3,0,0,0,0,0
9,200,6,1,0,0,0,0
21,200,1,0,0,0,1,0
10,200,5,1,0,0,0,0
54,200,4,0,0,0,1,0
10,200,3,0,0,0,0,1
13,450,0,0,0,0,0,1
11,200,6,1,0,0,0,0
21,150,1,0,0,0,1,0
13,100,6,0,1,0,0,0
45,30,6,0,0,0,0,0
21,100,3,0,0,0,0,0
7,200,0,1,0,0,0,0
0,100,2,1,0,0,0,0
13,450,5,0,1,0,0,0
26,600,4,1,0,0,0,0
16,100,1,1,0,0,0,0
8,300,3,0,1,0,0,0
38,500,6,0,0,0,1,0
12,200,2,1,0,0,0,0
10,100,1,0,0,1,0,0
45,50,6,0,0,0,1,0
10,250,0,1,0,0,0,0
8,700,6,0,1,0,0,0
21,750,0,0,0,1,0,0
16,100,0,0,0,0,0,0
5,500,0,0,1,0,0,0
27,100,3,0,0,1,0,0
11,400,1,0,1,0,0,0
19,300,6,0,0,0,0,0
3,300,5,0,0,1,0,0
6,200,5,1,0,0,0,0
7,750,6,0,0,0,0,1
23,300,1,0,1,0,0,0
23,500,3,0,0,0,1,0
19,200,5,1,0,0,0,0
6,200,5,0,1,0,0,0
26,600,3,0,1,0,0,0
7,500,3,0,1,0,0,0
9,300,3,0,0,0,0,0
7,700,3,0,1,0,0,0
7,100,5,1,0,0,0,0
16,500,0,0,0,0,1,0
6,250,3,0,0,0,0,1
3,100,4,1,0,0,0,0
5,300,1,0,1,0,0,0
31,500,3,0,0,0,0,0
5,150,7,1,0,0,0,0
28,500,3,0,0,1,0,0
24,100,6,0,0,0,0,0
19,800,6,0,0,0,1,0
18,500,5,0,1,0,0,0
30,500,3,0,0,0,0,1
40,200,2,1,0,0,0,0
30,70,6,0,0,0,0,0
13,250,3,1,0,0,0,0
12,700,6,0,1,0,0,0
16,300,0,0,0,0,1,0
7,100,4,1,0,0,0,0
21,100,3,0,1,0,0,0
39,100,1,0,0,0,1,0
4,100,1,1,0,0,0,0
23,100,3,0,1,0,0,0
18,300,3,0,0,0,1,0
23,350,0,0,0,0,1,0
35,100,6,0,0,0,1,0
19,500,0,0,0,0,0,1
23,200,0,1,0,0,0,0
14,250,1,0,0,0,0,0
15,100,1,0,0,0,1,0
38,100,1,0,0,0,1,0
25,250,0,0,0,1,0,0
10,300,3,0,0,0,0,1
5,700,2,0,0,0,1,0
11,100,6,0,0,0,0,0
28,100,6,0,0,0,0,0
10,300,5,0,0,0,0,1
22,150,2,1,0,0,0,0
38,400,0,0,1,0,0,0
31,700,3,0,0,1,0,0
28,300,5,0,0,1,0,0
23,200,1,1,0,0,0,0
8,200,5,1,0,0,0,0
40,500,3,0,0,0,0,0
9,400,6,0,0,0,0,0
14,400,6,0,1,0,0,0
5,200,2,1,0,0,0,0
2,150,1,0,0,0,0,1
18,500,3,0,0,0,1,0
31,250,0,0,0,0,0,0
10,100,1,1,0,0,0,0
17,100,3,0,0,0,1,0
9,500,3,1,0,0,0,0
38,300,4,1,0,0,0,0
23,200,1,1,0,0,0,0
11,700,6,0,1,0,0,0
32,500,6,0,0,0,1,0
13,500,3,0,0,0,0,0
5,500,5,0,1,0,0,0
22,50,6,0,0,0,0,0
10,200,0,0,0,0,0,1
10,200,1,1,0,0,0,0
23,100,6,0,0,0,1,0
36,400,5,0,1,0,0,0
12,300,0,0,1,0,0,0
23,100,1,0,0,0,1,0
23,50,6,0,0,0,0,1
4,200,3,1,0,0,0,0
13,150,5,0,0,0,0,1
9,100,6,0,0,0,0,1
47,300,1,0,1,0,0,0
20,200,1,0,0,0,0,1
8,300,3,0,0,1,0,0
9,150,1,0,0,0,1,0
18,150,0,0,0,0,0,0
33,700,1,0,0,0,1,0
12,600,5,0,0,1,0,0
4,200,0,0,0,0,0,1
38,450,3,0,0,0,1,0
54,200,2,0,0,0,1,0
30,700,6,0,0,1,0,0
43,100,1,0,0,0,1,0
9,500,6,0,0,0,1,0
25,500,3,0,0,0,0,0
5,200,5,1,0,0,0,0
36,300,5,0,0,0,1,0
19,500,3,0,1,0,0,0
9,150,6,0,0,0,0,0
11,500,3,0,0,0,0,0
9,60,6,0,0,0,0,0
17,100,3,0,0,0,0,1
13,500,0,0,1,0,0,0
33,500,6,0,0,0,0,0
21,100,0,1,0,0,0,0
4,200,0,1,0,0,0,0
6,300,1,0,0,0,1,0
39,600,1,0,0,0,1,0
8,100,4,0,0,0,0,0
33,700,6,0,0,1,0,0
17,300,0,0,0,1,0,0
16,400,0,0,0,0,0,0
6,150,2,1,0,0,0,0
21,200,0,0,0,0,0,1
5,400,6,0,0,0,0,0
16,400,0,0,1,0,0,0
8,500,0,0,0,0,0,1
25,500,1,0,0,0,1,0
17,600,3,0,1,0,0,0
19,100,6,0,0,0,1,0
14,500,3,1,0,0,0,0
12,100,5,0,0,0,0,1
12,800,3,0,1,0,0,0
12,300,5,0,0,1,0,0
30,200,3,0,0,0,0,1
22,500,6,0,1,0,0,0
29,400,6,0,0,0,0,1
20,100,1,0,0,1,0,0
40,100,6,0,0,0,0,0
20,300,3,1,0,0,0,0
20,200,1,0,0,0,0,1
7,300,0,1,0,0,0,0
9,100,6,0,0,0,0,1
9,400,5,0,0,0,0,0
13,800,6,0,0,1,0,0
21,250,5,0,1,0,0,0
12,500,6,1,0,0,0,0
10,600,6,0,1,0,0,0
17,500,6,0,0,0,0,0
11,200,1,1,0,0,0,0
29,300,1,0,1,0,0,0
27,500,3,0,0,0,0,0
8,800,3,0,1,0,0,0
40,500,3,0,0,0,1,0
12,350,0,0,1,0,0,0
31,200,6,0,0,0,1,0
11,200,5,0,0,0,0,1
23,200,5,0,0,1,0,0
14,300,1,1,0,0,0,0
7,100,0,1,0,0,0,0
18,400,3,1,0,0,0,0
3,100,5,0,1,0,0,0
32,100,1,0,0,0,1,0
19,100,4,1,0,0,0,0
27,500,1,0,0,0,0,1
6,100,6,0,0,1,0,0
14,150,1,0,0,1,0,0
3,250,5,0,0,0,1,0
35,500,0,0,0,1,0,0
4,200,6,1,0,0,0,0
6,500,0,0,0,1,0,0
22,500,5,0,1,0,0,0
18,300,6,1,0,0,0,0
8,200,5,1,0,0,0,0
11,300,0,1,0,0,0,0
37,300,5,0,1,0,0,0
20,500,5,0,1,0,0,0
13,250,5,0,0,0,1,0
22,200,2,1,0,0,0,0
7,500,6,0,1,0,0,0
10,100,6,0,0,0,0,0
23,200,0,0,0,0,1,0
15,650,0,0,0,0,1,0
15,600,3,0,1,0,0,0
16,500,6,1,0,0,0,0
23,150,1,0,0,0,1,0
24,100,2,1,0,0,0,0
7,250,5,0,1,0,0,0
20,400,0,0,1,0,0,0
11,200,1,0,0,0,0,0
6,500,1,1,0,0,0,0
27,300,6,0,0,0,0,0
11,350,7,0,0,0,0,1
8,700,6,0,0,1,0,0
21,200,6,1,0,0,0,0
10,300,1,1,0,0,0,0
23,500,1,0,0,1,0,0
17,300,0,0,1,0,0,0
12,300,1,1,0,0,0,0
30,200,0,0,0,0,0,0
15,600,0,0,0,1,0,0
8,200,1,1,0,0,0,0
12,500,6,0,1,0,0,0
3,300,1,1,0,0,0,0
10,350,0,0,0,0,1,0
8,500,0,0,0,0,0,0
24,300,0,0,0,0,0,1
28,500,3,0,0,1,0,0
10,500,6,0,0,0,0,0
4,100,4,1,0,0,0,0
18,300,0,0,0,1,0,0
33,500,6,0,0,0,0,1
0,400,6,0,0,1,0,0
3,200,0,1,0,0,0,0
14,350,0,0,0,0,0,0
21,500,0,1,0,0,0,0
22,100,3,0,0,0,0,1
20,750,1,0,0,0,0,1
14,200,0,0,0,0,0,0
6,300,5,0,0,0,1,0
29,800,3,0,0,1,0,0
12,50,6,0,0,0,1,0
11,150,0,0,0,0,0,0
6,500,5,0,1,0,0,0
12,150,1,1,0,0,0,0
11,450,0,0,1,0,0,0
18,600,6,0,0,0,1,0
7,150,1,1,0,0,0,0
11,200,1,0,0,1,0,0
11,200,1,1,0,0,0,0
19,200,5,0,0,0,1,0
2,500,3,0,1,0,0,0
8,50,6,0,0,0,0,0
8,800,1,1,0,0,0,0
9,500,3,0,0,0,1,0
3,500,0,0,1,0,0,0
0,100,8,0,1,0,0,0
40,100,4,0,0,0,1,0
9,300,0,0,1,0,0,0
28,100,5,0,0,0,0,0
8,200,5,0,0,1,0,0
11,200,1,0,0,0,0,1
40,100,6,0,0,1,0,0
29,500,0,0,0,1,0,0
8,300,0,0,1,0,0,0
19,150,1,0,0,1,0,0
18,300,0,0,0,0,0,1
9,550,3,0,0,1,0,0
20,60,6,0,0,0,0,0
9,400,5,0,1,0,0,0
3,300,4,0,1,0,0,0
8,200,1,1,0,0,0,0
8,100,0,0,0,0,0,0
9,300,6,0,0,0,0,1
12,500,6,0,1,0,0,0
43,100,1,0,0,0,1,0
24,200,5,0,0,0,0,1
9,200,0,0,0,0,0,0
38,100,6,0,0,1,0,0
3,200,3,1,0,0,0,0
7,200,5,1,0,0,0,0
14,100,5,0,0,0,1,0
5,200,5,0,0,0,0,0
13,200,3,0,1,0,0,0
10,300,0,1,0,0,0,0
19,200,1,0,0,0,1,0
14,350,0,0,0,0,0,0
19,500,1,0,1,0,0,0
30,200,6,1,0,0,0,0
12,200,1,1,0,0,0,0
8,100,4,1,0,0,0,0
9,300,1,0,1,0,0,0
18,300,5,1,0,0,0,0
6,100,1,1,0,0,0,0
13,150,3,0,0,0,0,0
23,100,3,0,0,0,1,0
22,100,2,1,0,0,0,0
27,500,3,0,0,0,1,0
40,600,1,0,1,0,0,0
17,200,3,0,0,0,1,0
11,300,2,1,0,0,0,0
9,100,6,0,0,0,0,1
9,200,6,1,0,0,0,0
14,750,0,0,1,0,0,0
25,500,6,0,0,0,0,1
12,600,1,0,0,0,1,0
19,200,1,0,0,0,1,0
19,500,1,0,0,0,1,0
19,200,5,0,0,0,1,0
7,300,3,0,0,0,0,1
8,300,3,0,0,1,0,0
13,300,0,0,0,0,0,1
7,300,6,0,0,0,0,0
10,100,3,0,1,0,0,0
43,200,6,0,0,0,1,0
30,500,5,0,1,0,0,0
0,100,8,0,1,0,0,0
2,300,7,0,0,0,0,1
13,150,2,0,1,0,0,0
10,500,3,1,0,0,0,0
5,500,6,0,0,1,0,0
11,100,3,0,0,0,1,0
23,300,3,0,0,0,0,1
28,500,3,1,0,0,0,0
12,500,3,0,1,0,0,0
25,100,6,0,0,0,1,0
16,200,1,0,0,1,0,0
20,200,7,1,0,0,0,0
10,250,1,0,0,0,0,1
34,100,3,0,0,0,1,0
27,400,5,0,0,1,0,0
8,300,0,1,0,0,0,0
13,500,0,0,0,0,1,0
10,100,3,0,0,0,0,1
20,50,6,0,0,0,0,0
4,500,6,0,0,0,0,1
8,500,5,0,0,0,1,0
45,100,0,0,0,0,0,0
42,100,6,0,0,1,0,0
3,500,0,0,1,0,0,0
6,500,0,0,1,0,0,0
18,300,1,0,1,0,0,0
21,300,0,0,0,0,0,1
10,100,6,0,1,0,0,0
9,200,0,1,0,0,0,0
38,500,3,0,0,0,1,0
24,450,5,0,0,1,0,0
41,250,1,0,0,0,1,0
44,250,0,0,0,1,0,0
12,300,6,1,0,0,0,0
36,100,3,0,1,0,0,0
26,350,3,0,0,0,0,0
9,250,0,0,0,0,1,0
19,500,1,0,0,1,0,0
12,100,0,0,0,0,0,1
20,250,0,0,0,0,1,0
5,100,5,0,0,0,0,1
8,400,5,0,0,0,0,1
25,100,5,1,0,0,0,0
8,150,2,0,0,1,0,0
5,100,0,0,0,0,0,0
23,500,5,1,0,0,0,0
2,100,6,0,0,0,0,1
19,200,6,1,0,0,0,0
22,400,3,0,1,0,0,0
13,800,6,0,1,0,0,0
46,100,6,0,0,1,0,0
6,100,0,1,0,0,0,0
35,250,5,0,0,0,0,0
17,250,0,0,0,0,0,0
8,500,1,0,1,0,0,0
19,350,0,0,0,0,0,1
31,100,6,1,0,0,0,0
16,500,0,0,0,1,0,0
14,300,0,0,0,0,0,1
17,400,5,0,1,0,0,0
14,200,3,0,0,0,1,0
33,100,3,0,0,1,0,0
32,600,3,0,0,1,0,0
12,250,4,0,0,0,1,0
20,600,5,0,0,1,0,0
5,400,0,0,0,1,0,0
7,100,1,1,0,0,0,0
9,300,6,0,0,0,0,0
22,600,0,0,0,1,0,0
10,200,4,1,0,0,0,0
16,100,5,1,0,0,0,0
32,500,5,0,0,1,0,0
17,300,1,0,0,0,0,0
23,200,1,0,0,0,1,0
9,100,1,0,0,1,0,0
29,100,3,0,0,1,0,0
17,300,3,0,0,0,0,1
13,300,5,1,0,0,0,0
15,200,1,0,0,1,0,0
42,100,1,0,0,1,0,0
11,550,1,0,0,1,0,0
5,500,3,1,0,0,0,0
18,200,5,0,1,0,0,0
17,600,0,0,1,0,0,0
33,300,0,0,0,1,0,0
19,250,2,0,0,0,1,0
28,100,7,1,0,0,0,0
16,100,7,0,0,0,0,0
10,200,5,1,0,0,0,0
6,500,0,0,0,0,0,0
33,800,6,0,0,0,1,0
12,800,6,0,1,0,0,0
0,300,5,1,0,0,0,0
21,300,5,1,0,0,0,0
7,500,0,0,1,0,0,0
13,200,5,1,0,0,0,0
11,600,6,0,0,0,1,0
10,300,0,0,0,0,1,0
21,300,7,0,0,0,0,1
29,500,1,0,0,0,0,1
14,700,3,0,1,0,0,0
13,400,5,0,0,1,0,0
11,500,6,0,0,0,0,1
16,500,6,0,0,0,1,0
20,300,6,1,0,0,0,0
3,450,1,0,0,0,0,1
44,200,6,0,0,0,1,0
38,100,5,0,0,0,1,0
6,100,4,0,0,0,0,0
2,100,5,1,0,0,0,0
29,300,0,0,1,0,0,0
29,100,0,0,0,0,0,0
30,200,2,1,0,0,0,0
19,600,6,0,0,0,0,0
28,500,3,0,0,1,0,0
9,700,6,0,0,0,1,0
24,200,1,0,0,0,1,0
12,300,0,0,0,1,0,0
16,200,2,0,0,0,1,0
16,300,5,0,0,0,0,1
23,500,6,1,0,0,0,0
10,500,3,1,0,0,0,0
21,200,5,1,0,0,0,0
10,600,0,0,1,0,0,0
5,100,0,1,0,0,0,0
16,300,6,0,0,0,0,0
20,500,1,0,0,1,0,0
33,500,6,1,0,0,0,0
9,100,6,0,1,0,0,0
20,300,0,0,1,0,0,0
14,650,0,0,0,0,1,0
18,250,0,0,0,1,0,0
24,100,3,0,1,0,0,0
32,500,1,0,0,0,1,0
32,600,3,0,0,1,0,0
9,250,0,0,0,0,0,0
29,200,5,0,0,0,0,0
41,100,6,1,0,0,0,0
51,100,1,0,0,1,0,0
14,200,2,0,1,0,0,0
19,300,0,0,0,0,1,0
7,350,6,1,0,0,0,0
9,250,3,0,0,0,0,1
8,200,3,0,0,1,0,0
16,450,3,0,0,0,0,1
8,500,3,0,1,0,0,0
11,300,5,0,0,0,1,0
11,100,2,1,0,0,0,0
11,100,5,0,0,0,0,1
17,300,1,1,0,0,0,0
7,50,6,0,0,0,0,0
7,250,3,0,0,0,0,1
10,100,4,1,0,0,0,0
38,500,0,0,0,1,0,0
37,800,3,0,1,0,0,0
9,500,0,0,0,1,0,0
57,100,3,0,0,0,1,0
5,500,3,1,0,0,0,0
43,800,1,0,0,0,1,0
0,200,0,1,0,0,0,0
34,700,3,0,0,1,0,0
8,400,0,0,0,1,0,0
14,650,0,0,0,1,0,0
41,200,2,0,0,0,1,0
30,800,3,0,0,0,1,0
46,100,1,0,0,0,1,0
35,600,6,0,0,0,0,0
11,100,6,1,0,0,0,0
10,300,0,0,1,0,0,0
15,250,3,1,0,0,0,0
11,400,6,0,0,0,1,0
5,100,0,1,0,0,0,0
32,125,0,0,0,0,1,0
21,400,6,0,0,0,1,0
9,100,3,0,0,0,0,1
28,100,4,1,0,0,0,0
23,250,8,1,0,0,0,0
14,800,6,0,0,0,1,0
16,70,4,0,0,0,1,0
6,100,6,0,0,0,0,1
6,100,7,1,0,0,0,0
21,500,6,0,0,0,0,1
23,700,6,0,0,0,0,1
15,200,1,1,0,0,0,0
14,300,3,0,0,0,0,1
21,200,3,0,0,0,0,0
4,300,5,0,1,0,0,0
33,200,6,0,0,0,1,0
14,100,0,0,0,0,0,0
21,200,1,0,0,0,1,0
14,100,3,1,0,0,0,0
19,400,0,1,0,0,0,0
33,100,6,0,0,0,0,1
21,200,5,0,0,0,0,0
18,100,1,0,1,0,0,0
9,300,1,1,0,0,0,0
11,100,0,1,0,0,0,0
6,250,3,1,0,0,0,0
25,400,0,0,0,1,0,0
12,100,6,0,0,0,0,0
0,100,8,0,1,0,0,0
8,300,1,1,0,0,0,0
34,100,2,0,0,0,1,0
18,500,0,0,0,1,0,0
26,400,3,0,0,0,1,0
6,500,6,0,0,0,0,1
11,100,3,0,0,1,0,0
37,200,0,0,0,0,0,0
0,500,6,1,0,0,0,0
6,300,5,0,1,0,0,0
15,350,5,0,0,0,1,0
13,750,5,0,1,0,0,0
3,200,4,0,0,1,0,0
18,300,5,0,0,0,0,1
10,150,3,0,0,0,0,0
6,700,6,0,1,0,0,0
9,400,0,0,1,0,0,0
15,200,6,0,0,0,1,0
16,400,0,0,1,0,0,0
20,200,6,1,0,0,0,0
16,300,3,0,0,0,0,1
17,300,6,0,0,0,0,1
34,300,1,0,0,0,1,0
10,300,0,1,0,0,0,0
10,250,0,0,0,0,0,0
11,200,2,1,0,0,0,0
21,100,6,0,0,0,0,0
19,500,1,0,0,0,1,0
10,500,0,0,0,1,0,0
11,200,0,0,0,0,0,1
7,300,6,0,0,0,0,1
12,300,3,0,0,0,1,0
4,200,3,1,0,0,0,0
11,300,3,0,0,1,0,0
19,500,5,0,0,0,0,1
16,150,5,0,0,0,1,0
31,900,3,0,0,0,1,0
8,400,5,0,0,1,0,0
13,600,1,0,0,0,1,0
13,800,6,0,0,1,0,0
15,300,5,0,0,0,0,1
13,100,6,0,0,1,0,0
10,150,0,0,0,0,0,0
14,500,0,0,0,1,0,0
3,200,5,1,0,0,0,0
38,100,1,0,0,0,1,0
26,200,0,0,0,0,1,0
9,500,5,0,0,0,0,0
36,600,1,0,1,0,0,0
10,150,2,1,0,0,0,0
35,300,5,0,0,0,0,0
37,500,0,0,0,1,0,0
10,300,1,0,0,0,1,0
8,200,5,0,0,0,1,0
21,200,5,0,1,0,0,0
6,200,5,0,0,0,0,1
38,400,5,0,0,0,1,0
8,500,3,0,1,0,0,0
38,100,3,0,0,0,1,0
19,500,6,0,0,0,0,1
11,300,0,0,0,0,1,0
10,150,0,0,0,0,0,1
20,200,4,1,0,0,0,0
0,200,5,1,0,0,0,0
13,500,3,0,1,0,0,0
14,500,0,0,1,0,0,0
10,200,5,0,0,0,0,1
40,100,6,0,0,1,0,0
13,450,0,0,0,1,0,0
18,700,0,0,0,0,0,1
5,300,1,1,0,0,0,0
8,300,5,1,0,0,0,0
10,400,5,0,0,0,0,1
43,50,6,0,0,0,1,0
33,50,5,0,0,0,0,0
23,800,6,0,0,0,1,0
49,200,4,1,0,0,0,0
14,100,0,0,0,0,0,0
24,200,0,1,0,0,0,0
12,250,0,0,0,0,0,0
12,100,6,1,0,0,0,0
13,400,0,0,0,0,1,0
9,200,3,0,0,0,0,1
28,400,0,0,0,1,0,0
18,300,0,0,1,0,0,0
18,300,0,0,0,1,0,0
16,600,1,1,0,0,0,0
19,500,5,0,1,0,0,0
3,300,6,1,0,0,0,0
21,400,0,0,1,0,0,0
20,300,3,1,0,0,0,0
16,700,6,0,1,0,0,0
7,200,5,1,0,0,0,0
14,500,5,0,1,0,0,0
27,150,3,0,0,0,1,0
19,600,3,0,0,0,1,0
31,400,1,0,0,0,1,0
22,80,6,0,0,0,0,0
22,400,1,0,0,0,1,0
10,200,3,1,0,0,0,0
42,400,6,0,0,0,1,0
9,700,3,1,0,0,0,0
23,50,6,0,0,0,0,0
20,400,5,0,0,0,0,0
32,200,1,0,1,0,0,0
8,450,0,0,0,0,0,1
12,800,6,0,1,0,0,0
2,200,5,1,0,0,0,0
6,100,4,1,0,0,0,0
9,200,5,1,0,0,0,0
19,200,1,1,0,0,0,0
17,150,2,1,0,0,0,0
7,300,3,0,0,0,0,0
15,450,0,0,0,0,0,1
10,200,1,0,0,0,0,0
12,200,0,1,0,0,0,0
3,200,3,0,0,0,0,1
18,50,6,0,0,0,0,0
50,100,1,0,0,1,0,0
26,500,1,0,0,0,1,0
19,250,1,0,0,1,0,0
38,600,3,0,0,1,0,0
18,500,0,0,1,0,0,0
9,200,0,0,0,0,0,0
11,300,1,0,1,0,0,0
10,600,0,0,0,1,0,0
23,300,6,0,0,1,0,0
38,200,0,0,0,0,1,0
13,500,0,1,0,0,0,0
11,300,1,0,0,0,0,1
7,500,5,0,0,0,0,0
11,400,5,0,0,1,0,0
16,200,5,1,0,0,0,0
2,100,1,1,0,0,0,0
34,100,6,0,0,0,1,0
6,200,5,1,0,0,0,0
4,100,3,0,0,0,0,1
49,300,6,0,1,0,0,0
10,250,0,0,0,0,0,0
34,100,6,0,0,0,0,0
15,300,6,0,0,0,0,0
43,100,6,0,0,0,1,0
25,200,6,0,0,0,0,1
33,800,3,1,0,0,0,0
13,500,5,0,0,1,0,0
34,800,3,0,1,0,0,0
15,400,5,0,0,0,0,1
11,100,6,1,0,0,0,0
5,600,1,0,1,0,0,0
19,100,6,0,0,0,0,1
8,200,5,0,0,0,0,1
33,400,0,0,0,0,1,0
8,250,0,1,0,0,0,0
22,100,5,0,0,0,1,0
21,150,0,0,0,0,0,0
14,500,6,1,0,0,0,0
32,300,1,0,0,1,0,0
40,300,0,0,0,0,0,0
15,600,3,0,1,0,0,0
9,200,1,0,1,0,0,0
25,200,0,0,0,0,1,0
17,200,0,1,0,0,0,0
6,400,0,0,0,0,1,0
51,100,6,0,0,0,0,0
10,500,3,0,0,0,0,0
22,700,6,0,1,0,0,0
4,100,0,1,0,0,0,0
21,200,5,1,0,0,0,0
15,600,6,0,0,0,1,0
14,100,3,0,0,0,1,0
29,100,3,0,0,0,1,0
12,100,5,1,0,0,0,0
4,400,6,0,0,0,1,0
19,100,3,0,0,0,1,0
19,100,2,1,0,0,0,0
28,200,6,0,0,0,1,0
9,400,5,0,1,0,0,0
37,100,6,0,0,0,1,0
16,600,5,0,1,0,0,0
23,400,0,0,0,1,0,0
14,400,6,0,0,0,1,0
14,200,5,0,0,0,0,0
21,500,3,0,0,0,0,1
19,200,5,0,0,0,0,1
11,500,6,1,0,0,0,0
46,600,0,0,0,0,1,0
17,150,0,0,0,0,0,0
12,100,6,0,1,0,0,0
6,500,0,0,0,0,1,0
7,200,5,1,0,0,0,0
14,200,3,1,0,0,0,0
5,500,0,0,0,0,0,1
10,800,6,0,0,0,0,1
16,100,1,1,0,0,0,0
30,250,3,0,0,0,0,1
22,500,6,0,1,0,0,0
13,100,0,0,0,0,0,0
9,200,1,0,0,1,0,0
18,700,3,0,0,0,1,0
11,500,0,0,0,0,0,0
7,300,3,0,0,0,1,0
10,250,3,0,0,0,0,0
39,300,1,0,1,0,0,0
12,100,6,0,0,0,0,0
17,500,0,0,0,0,0,0
34,100,3,0,0,0,0,0
18,350,5,0,0,1,0,0
37,300,6,0,0,0,1,0
56,200,0,0,0,0,1,0
22,500,3,1,0,0,0,0
17,400,5,0,1,0,0,0
8,300,0,0,0,1,0,0
29,500,6,0,0,0,1,0
6,700,1,0,1,0,0,0
14,350,5,0,1,0,0,0
28,800,6,0,0,1,0,0
15,300,1,0,0,1,0,0
4,500,5,0,0,1,0,0
5,100,6,0,0,0,0,0
38,100,1,0,0,0,1,0
14,200,1,1,0,0,0,0
13,200,2,0,1,0,0,0
13,250,1,0,0,0,1,0
17,100,3,0,0,0,0,1
13,500,5,0,0,0,1,0
16,200,3,1,0,0,0,0
23,500,5,0,1,0,0,0
9,100,6,0,0,0,0,0
14,300,3,0,0,0,0,0
33,200,1,0,0,0,1,0
9,300,5,0,1,0,0,0
10,300,0,0,0,0,1,0
22,450,5,0,0,1,0,0
19,100,6,0,1,0,0,0
8,300,0,0,1,0,0,0
0,50,6,0,0,0,0,1
43,400,0,0,0,1,0,0
5,500,3,1,0,0,0,0
4,500,6,0,1,0,0,0
15,100,2,1,0,0,0,0
12,250,0,0,0,0,0,0
13,250,0,0,0,0,0,1
19,400,3,0,0,0,1,0
11,700,6,0,0,0,0,1
0,500,3,0,0,0,0,1
22,400,3,1,0,0,0,0
23,100,3,0,1,0,0,0
17,100,3,0,0,0,1,0
41,100,2,0,0,0,1,0
34,300,0,0,1,0,0,0
27,500,1,1,0,0,0,0
29,300,3,0,0,0,1,0
7,500,3,0,0,0,0,0
51,100,0,0,0,0,1,0
8,300,6,1,0,0,0,0
14,400,5,1,0,0,0,0
20,200,0,0,0,0,0,0
8,400,3,0,1,0,0,0
38,300,1,1,0,0,0,0
12,500,3,0,0,0,0,1
10,500,5,0,1,0,0,0
7,300,2,0,0,0,1,0
20,400,0,0,0,0,1,0
24,450,0,0,0,0,0,1
9,500,3,1,0,0,0,0
42,300,6,0,0,0,1,0
22,250,0,0,0,1,0,0
10,150,4,0,0,0,0,0
9,200,5,1,0,0,0,0
7,500,6,0,0,0,0,1
44,100,6,0,0,0,1,0
15,100,6,0,0,0,0,1
19,300,3,0,1,0,0,0
10,200,1,0,1,0,0,0
46,100,1,0,0,0,1,0
19,50,2,1,0,0,0,0
9,600,0,0,1,0,0,0
7,300,1,0,0,0,0,0
0,200,1,0,1,0,0,0
20,250,0,0,0,0,0,1
19,550,0,0,1,0,0,0
14,300,0,0,0,0,1,0
10,300,2,1,0,0,0,0
18,250,3,1,0,0,0,0
11,300,3,0,0,0,0,1
12,100,0,0,0,0,0,1
15,30,5,0,0,0,0,0
14,100,6,0,0,0,0,1
16,600,5,0,1,0,0,0
8,100,3,0,1,0,0,0
38,400,5,0,0,0,1,0
0,400,3,0,0,1,0,0
10,100,3,0,1,0,0,0
40,100,5,0,0,0,1,0
22,100,6,1,0,0,0,0
9,500,3,1,0,0,0,0
40,150,1,0,0,1,0,0
26,500,6,0,0,1,0,0
3,400,0,0,0,1,0,0
32,100,0,0,0,0,0,0
19,100,6,0,0,0,0,0
11,500,6,0,0,0,0,1
14,200,5,1,0,0,0,0
8,300,5,0,0,0,1,0
13,600,6,0,1,0,0,0
8,500,1,0,0,1,0,0
11,500,3,0,0,0,0,1
32,150,3,0,0,1,0,0
24,250,2,0,0,0,1,0
18,300,5,0,0,1,0,0
7,100,6,1,0,0,0,0
8,500,6,0,1,0,0,0
9,400,0,0,1,0,0,0
14,500,6,0,0,0,1,0
19,500,3,0,1,0,0,0
17,500,3,1,0,0,0,0
4,200,4,0,1,0,0,0
4,100,6,0,0,0,0,1
12,500,6,0,0,0,0,1
7,300,0,0,1,0,0,0
6,150,7,1,0,0,0,0
28,400,6,1,0,0,0,0
8,250,0,0,1,0,0,0
21,600,6,1,0,0,0,0
23,150,1,0,0,1,0,0
4,200,3,1,0,0,0,0
17,200,0,1,0,0,0,0
12,50,3,0,0,0,0,0
17,300,6,0,1,0,0,0
5,400,6,0,0,1,0,0
18,300,1,0,1,0,0,0
13,200,0,1,0,0,0,0
20,300,2,0,0,0,0,1
23,400,5,0,0,0,1,0
0,100,1,0,0,0,0,1
23,500,6,0,0,0,1,0
19,50,0,0,0,0,0,0
10,150,1,0,0,0,0,1
37,100,6,0,0,0,0,0
13,500,1,0,0,1,0,0
54,100,1,0,0,0,1,0
46,100,2,0,0,0,1,0
23,100,3,0,0,0,1,0
10,400,3,0,0,0,0,1
5,600,3,0,1,0,0,0
22,450,5,0,0,0,1,0
4,200,1,1,0,0,0,0
17,100,3,0,0,0,0,0
